iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
7, 8, 240, 2021-02-03T18:37:29+00:00, 5, 0, WIN, r
8, 1, 240, 2021-02-03T18:42:48+00:00, 4, 1, WIN, r
8, 2, 240, 2021-02-03T18:47:54+00:00, 2, 12, LOSE, r
8, 3, 240, 2021-02-03T18:53:01+00:00, 2, 13, LOSE, r
8, 4, 240, 2021-02-03T18:58:05+00:00, 2, 13, LOSE, r
8, 5, 240, 2021-02-03T19:03:12+00:00, 8, 18, LOSE, r
8, 6, 240, 2021-02-03T19:08:21+00:00, 3, 14, LOSE, r
8, 7, 240, 2021-02-03T19:13:28+00:00, 13, 19, LOSE, r
8, 8, 240, 2021-02-03T19:18:35+00:00, 4, 0, WIN, r
9, 1, 240, 2021-02-03T19:23:55+00:00, 5, 1, WIN, r
9, 2, 240, 2021-02-03T19:29:02+00:00, 11, 7, WIN, r
9, 3, 240, 2021-02-03T19:34:08+00:00, 2, 13, LOSE, r
9, 4, 240, 2021-02-03T19:39:17+00:00, 1, 15, LOSE, r
9, 5, 240, 2021-02-03T19:44:23+00:00, 12, 22, LOSE, r
9, 6, 240, 2021-02-03T19:49:28+00:00, 1, 11, LOSE, r
9, 7, 240, 2021-02-03T19:54:32+00:00, 4, 15, LOSE, r
9, 8, 240, 2021-02-03T19:59:36+00:00, 3, 3, LOSE, r
10, 1, 240, 2021-02-03T20:04:57+00:00, 3, 1, WIN, r
10, 2, 240, 2021-02-03T20:10:03+00:00, 8, 8, LOSE, r
10, 3, 240, 2021-02-03T20:15:10+00:00, 14, 12, WIN, r
10, 4, 240, 2021-02-03T20:20:16+00:00, 1, 12, LOSE, r
10, 5, 240, 2021-02-03T20:25:23+00:00, 2, 14, LOSE, r
10, 6, 240, 2021-02-03T20:30:30+00:00, 4, 15, LOSE, r
10, 7, 240, 2021-02-03T20:35:36+00:00, 2, 12, LOSE, r
10, 8, 240, 2021-02-03T20:40:43+00:00, 3, 0, WIN, r
11, 1, 240, 2021-02-03T20:46:03+00:00, 3, 1, WIN, r
11, 2, 240, 2021-02-03T20:51:09+00:00, 5, 13, LOSE, r
11, 3, 240, 2021-02-03T20:56:16+00:00, 3, 14, LOSE, r
11, 4, 240, 2021-02-03T21:01:22+00:00, 10, 15, LOSE, r
11, 5, 240, 2021-02-03T21:06:29+00:00, 9, 19, LOSE, r
11, 6, 240, 2021-02-03T21:11:36+00:00, 2, 14, LOSE, r
11, 7, 240, 2021-02-03T21:16:42+00:00, 5, 13, LOSE, r
11, 8, 240, 2021-02-03T21:21:49+00:00, 2, 0, WIN, r
12, 1, 240, 2021-02-03T21:27:09+00:00, 6, 9, LOSE, r
12, 2, 240, 2021-02-03T21:32:17+00:00, 5, 9, LOSE, r
12, 3, 240, 2021-02-03T21:37:23+00:00, 6, 12, LOSE, r
12, 4, 240, 2021-02-03T21:42:31+00:00, 2, 13, LOSE, r
12, 5, 240, 2021-02-03T21:47:38+00:00, 11, 18, LOSE, r
12, 6, 240, 2021-02-03T21:52:45+00:00, 13, 11, WIN, r
12, 7, 240, 2021-02-03T21:57:52+00:00, 6, 6, LOSE, r
12, 8, 240, 2021-02-03T22:02:59+00:00, 1, 0, WIN, r
13, 1, 240, 2021-02-03T22:08:22+00:00, 12, 9, WIN, r
13, 2, 240, 2021-02-03T22:13:30+00:00, 15, 13, WIN, r
13, 3, 240, 2021-02-03T22:18:39+00:00, 1, 12, LOSE, r
13, 4, 240, 2021-02-03T22:23:45+00:00, 1, 11, LOSE, r
13, 5, 240, 2021-02-03T22:28:52+00:00, 0, 10, LOSE, r
13, 6, 240, 2021-02-03T22:33:59+00:00, 0, 11, LOSE, r
13, 7, 240, 2021-02-03T22:39:05+00:00, 16, 18, LOSE, r
13, 8, 240, 2021-02-03T22:44:10+00:00, 6, 7, LOSE, r
14, 1, 240, 2021-02-03T22:49:31+00:00, 4, 1, WIN, r
14, 2, 240, 2021-02-03T22:54:37+00:00, 0, 10, LOSE, r
14, 3, 240, 2021-02-03T22:59:44+00:00, 10, 14, LOSE, r
14, 4, 240, 2021-02-03T23:04:48+00:00, 7, 17, LOSE, r
14, 5, 240, 2021-02-03T23:09:55+00:00, 10, 18, LOSE, r
14, 6, 240, 2021-02-03T23:15:01+00:00, 1, 11, LOSE, r
14, 7, 240, 2021-02-03T23:20:06+00:00, 2, 15, LOSE, r
14, 8, 240, 2021-02-03T23:25:13+00:00, 4, 3, WIN, r
15, 1, 240, 2021-02-03T23:30:33+00:00, 5, 6, LOSE, r
15, 2, 240, 2021-02-03T23:35:40+00:00, 9, 12, LOSE, r
15, 3, 240, 2021-02-03T23:40:46+00:00, 11, 13, LOSE, r
15, 4, 240, 2021-02-03T23:45:50+00:00, 1, 13, LOSE, r
15, 5, 240, 2021-02-03T23:50:57+00:00, 1, 15, LOSE, r
15, 6, 240, 2021-02-03T23:56:03+00:00, 13, 13, LOSE, r
15, 7, 240, 2021-02-04T00:01:10+00:00, 9, 19, LOSE, r
15, 8, 240, 2021-02-04T00:06:17+00:00, 3, 0, WIN, r
16, 1, 240, 2021-02-04T00:11:37+00:00, 8, 4, WIN, r
16, 2, 240, 2021-02-04T00:16:44+00:00, 15, 14, WIN, r
16, 3, 240, 2021-02-04T00:21:50+00:00, 2, 12, LOSE, r
16, 4, 240, 2021-02-04T00:26:57+00:00, 5, 17, LOSE, r
16, 5, 240, 2021-02-04T00:32:01+00:00, 6, 17, LOSE, r
16, 6, 240, 2021-02-04T00:37:06+00:00, 3, 14, LOSE, r
16, 7, 240, 2021-02-04T00:42:12+00:00, 1, 11, LOSE, r
16, 8, 240, 2021-02-04T00:47:16+00:00, 5, 0, WIN, r
17, 1, 240, 2021-02-04T00:52:34+00:00, 4, 1, WIN, r
17, 2, 240, 2021-02-04T00:57:43+00:00, 2, 12, LOSE, r
17, 3, 240, 2021-02-04T01:02:49+00:00, 2, 13, LOSE, r
17, 4, 240, 2021-02-04T01:07:56+00:00, 2, 12, LOSE, r
17, 5, 240, 2021-02-04T01:13:03+00:00, 1, 11, LOSE, r
17, 6, 240, 2021-02-04T01:18:09+00:00, 2, 14, LOSE, r
17, 7, 240, 2021-02-04T01:23:13+00:00, 0, 11, LOSE, r
17, 8, 240, 2021-02-04T01:28:20+00:00, 2, 3, LOSE, r
18, 1, 240, 2021-02-04T01:33:38+00:00, 6, 1, WIN, r
18, 2, 240, 2021-02-04T01:38:44+00:00, 7, 10, LOSE, r
18, 3, 240, 2021-02-04T01:43:52+00:00, 8, 16, LOSE, r
18, 4, 240, 2021-02-04T01:48:59+00:00, 10, 17, LOSE, r
18, 5, 240, 2021-02-04T01:54:03+00:00, 15, 5, WIN, r
18, 6, 240, 2021-02-04T01:59:07+00:00, 5, 15, LOSE, r
18, 7, 240, 2021-02-04T02:04:13+00:00, 3, 13, LOSE, r
18, 8, 240, 2021-02-04T02:09:18+00:00, 3, 3, LOSE, r
19, 1, 240, 2021-02-04T02:14:37+00:00, 3, 1, WIN, r
19, 2, 240, 2021-02-04T02:19:44+00:00, 7, 10, LOSE, r
19, 3, 240, 2021-02-04T02:24:50+00:00, 2, 12, LOSE, r
19, 4, 240, 2021-02-04T02:29:57+00:00, 1, 12, LOSE, r
19, 5, 240, 2021-02-04T02:35:01+00:00, 6, 17, LOSE, r
19, 6, 240, 2021-02-04T02:40:08+00:00, 3, 13, LOSE, r
19, 7, 240, 2021-02-04T02:45:15+00:00, 3, 17, LOSE, r
19, 8, 240, 2021-02-04T02:50:19+00:00, 2, 0, WIN, r
20, 1, 240, 2021-02-04T02:55:40+00:00, 6, 1, WIN, r
20, 2, 240, 2021-02-04T03:00:46+00:00, 8, 10, LOSE, r
20, 3, 240, 2021-02-04T03:05:52+00:00, 1, 12, LOSE, r
20, 4, 240, 2021-02-04T03:11:00+00:00, 3, 15, LOSE, r
20, 5, 240, 2021-02-04T03:16:06+00:00, 2, 12, LOSE, r
20, 6, 240, 2021-02-04T03:21:13+00:00, 6, 12, LOSE, r
20, 7, 240, 2021-02-04T03:26:20+00:00, 3, 14, LOSE, r
20, 8, 240, 2021-02-04T03:31:24+00:00, 3, 4, LOSE, r
21, 1, 240, 2021-02-04T03:36:44+00:00, 3, 1, WIN, r
21, 2, 240, 2021-02-04T03:41:51+00:00, 2, 12, LOSE, r
21, 3, 240, 2021-02-04T03:46:57+00:00, 2, 12, LOSE, r
21, 4, 240, 2021-02-04T03:52:04+00:00, 7, 18, LOSE, r
21, 5, 240, 2021-02-04T03:57:10+00:00, 3, 14, LOSE, r
21, 6, 240, 2021-02-04T04:02:14+00:00, 4, 15, LOSE, r
21, 7, 240, 2021-02-04T04:07:21+00:00, 5, 15, LOSE, r
21, 8, 240, 2021-02-04T04:12:26+00:00, 0, 0, LOSE, r
22, 1, 240, 2021-02-04T04:17:46+00:00, 3, 1, WIN, r
22, 2, 240, 2021-02-04T04:22:52+00:00, 11, 9, WIN, r
22, 3, 240, 2021-02-04T04:27:59+00:00, 5, 15, LOSE, r
22, 4, 240, 2021-02-04T04:33:03+00:00, 3, 13, LOSE, r
22, 5, 240, 2021-02-04T04:38:10+00:00, 5, 9, LOSE, r
22, 6, 240, 2021-02-04T04:43:16+00:00, 13, 13, LOSE, r
22, 7, 240, 2021-02-04T04:48:20+00:00, 1, 14, LOSE, r
22, 8, 240, 2021-02-04T04:53:25+00:00, 8, 12, LOSE, r
23, 1, 240, 2021-02-04T04:58:45+00:00, 6, 1, WIN, r
23, 2, 240, 2021-02-04T05:03:51+00:00, 8, 7, WIN, r
23, 3, 240, 2021-02-04T05:08:57+00:00, 8, 13, LOSE, r
23, 4, 240, 2021-02-04T05:14:04+00:00, 3, 13, LOSE, r
23, 5, 240, 2021-02-04T05:19:10+00:00, 3, 14, LOSE, r
23, 6, 240, 2021-02-04T05:24:14+00:00, 14, 17, LOSE, r
23, 7, 240, 2021-02-04T05:29:21+00:00, 1, 14, LOSE, r
23, 8, 240, 2021-02-04T05:34:25+00:00, 4, 3, WIN, r
24, 1, 240, 2021-02-04T05:39:47+00:00, 8, 7, WIN, r
24, 2, 240, 2021-02-04T05:44:53+00:00, 16, 13, WIN, r
24, 3, 240, 2021-02-04T05:49:59+00:00, 10, 12, LOSE, r
24, 4, 240, 2021-02-04T05:55:07+00:00, 2, 12, LOSE, r
24, 5, 240, 2021-02-04T06:00:11+00:00, 15, 4, WIN, r
24, 6, 240, 2021-02-04T06:05:17+00:00, 12, 17, LOSE, r
24, 7, 240, 2021-02-04T06:10:21+00:00, 5, 15, LOSE, r
24, 8, 240, 2021-02-04T06:15:28+00:00, 6, 0, WIN, r
25, 1, 240, 2021-02-04T06:20:49+00:00, 9, 1, WIN, r
25, 2, 240, 2021-02-04T06:25:53+00:00, 2, 10, LOSE, r
25, 3, 240, 2021-02-04T06:30:59+00:00, 4, 14, LOSE, r
25, 4, 240, 2021-02-04T06:36:06+00:00, 3, 16, LOSE, r
25, 5, 240, 2021-02-04T06:41:10+00:00, 8, 18, LOSE, r
25, 6, 240, 2021-02-04T06:46:17+00:00, 14, 17, LOSE, r
25, 7, 240, 2021-02-04T06:51:21+00:00, 3, 14, LOSE, r
25, 8, 240, 2021-02-04T06:56:28+00:00, 2, 3, LOSE, r
26, 1, 240, 2021-02-04T07:01:50+00:00, 4, 9, LOSE, r
26, 2, 240, 2021-02-04T07:06:56+00:00, 8, 5, WIN, r
26, 3, 240, 2021-02-04T07:12:03+00:00, 11, 13, LOSE, r
26, 4, 240, 2021-02-04T07:17:10+00:00, 3, 13, LOSE, r
26, 5, 240, 2021-02-04T07:22:17+00:00, 9, 19, LOSE, r
26, 6, 240, 2021-02-04T07:27:24+00:00, 5, 10, LOSE, r
26, 7, 240, 2021-02-04T07:32:28+00:00, 13, 13, LOSE, r
26, 8, 240, 2021-02-04T07:37:32+00:00, 3, 0, WIN, r
27, 1, 240, 2021-02-04T07:42:52+00:00, 3, 1, WIN, r
27, 2, 240, 2021-02-04T07:47:59+00:00, 9, 2, WIN, r
27, 3, 240, 2021-02-04T07:53:05+00:00, 15, 14, WIN, r
27, 4, 240, 2021-02-04T07:58:11+00:00, 1, 14, LOSE, r
27, 5, 240, 2021-02-04T08:03:15+00:00, 1, 11, LOSE, r
27, 6, 240, 2021-02-04T08:08:21+00:00, 9, 20, LOSE, r
27, 7, 240, 2021-02-04T08:13:25+00:00, 2, 15, LOSE, r
27, 8, 240, 2021-02-04T08:18:32+00:00, 3, 0, WIN, r
28, 1, 240, 2021-02-04T08:23:53+00:00, 4, 1, WIN, r
28, 2, 240, 2021-02-04T08:28:57+00:00, 5, 13, LOSE, r
28, 3, 240, 2021-02-04T08:34:03+00:00, 6, 13, LOSE, r
28, 4, 240, 2021-02-04T08:39:10+00:00, 3, 13, LOSE, r
28, 5, 240, 2021-02-04T08:44:17+00:00, 0, 11, LOSE, r
28, 6, 240, 2021-02-04T08:49:23+00:00, 6, 17, LOSE, r
28, 7, 240, 2021-02-04T08:54:27+00:00, 2, 14, LOSE, r
28, 8, 240, 2021-02-04T08:59:34+00:00, 6, 12, LOSE, r
29, 1, 240, 2021-02-04T09:04:54+00:00, 3, 1, WIN, r
29, 2, 240, 2021-02-04T09:10:01+00:00, 13, 13, LOSE, r
29, 3, 240, 2021-02-04T09:15:08+00:00, 2, 12, LOSE, r
29, 4, 240, 2021-02-04T09:20:12+00:00, 12, 13, LOSE, r
29, 5, 240, 2021-02-04T09:25:19+00:00, 2, 14, LOSE, r
29, 6, 240, 2021-02-04T09:30:25+00:00, 15, 19, LOSE, r
29, 7, 240, 2021-02-04T09:35:32+00:00, 3, 13, LOSE, r
29, 8, 240, 2021-02-04T09:40:36+00:00, 2, 0, WIN, r
30, 1, 240, 2021-02-04T09:45:56+00:00, 4, 1, WIN, r
30, 2, 240, 2021-02-04T09:51:05+00:00, 6, 13, LOSE, r
30, 3, 240, 2021-02-04T09:56:12+00:00, 12, 12, LOSE, r
30, 4, 240, 2021-02-04T10:01:18+00:00, 6, 17, LOSE, r
30, 5, 240, 2021-02-04T10:06:25+00:00, 8, 18, LOSE, r
30, 6, 240, 2021-02-04T10:11:31+00:00, 0, 10, LOSE, r
30, 7, 240, 2021-02-04T10:16:36+00:00, 1, 11, LOSE, r
30, 8, 240, 2021-02-04T10:21:40+00:00, 2, 0, WIN, r
31, 1, 240, 2021-02-04T10:27:01+00:00, 3, 1, WIN, r
31, 2, 240, 2021-02-04T10:32:07+00:00, 2, 12, LOSE, r
31, 3, 240, 2021-02-04T10:37:13+00:00, 6, 12, LOSE, r
31, 4, 240, 2021-02-04T10:42:18+00:00, 2, 15, LOSE, r
31, 5, 240, 2021-02-04T10:47:22+00:00, 2, 12, LOSE, r
31, 6, 240, 2021-02-04T10:52:29+00:00, 6, 17, LOSE, r
31, 7, 240, 2021-02-04T10:57:33+00:00, 2, 12, LOSE, r
31, 8, 240, 2021-02-04T11:02:40+00:00, 2, 0, WIN, r
32, 1, 240, 2021-02-04T11:08:02+00:00, 10, 0, WIN, r
32, 2, 240, 2021-02-04T11:13:09+00:00, 2, 12, LOSE, r
32, 3, 240, 2021-02-04T11:18:15+00:00, 2, 12, LOSE, r
32, 4, 240, 2021-02-04T11:23:22+00:00, 0, 10, LOSE, r
32, 5, 240, 2021-02-04T11:28:26+00:00, 2, 14, LOSE, r
32, 6, 240, 2021-02-04T11:33:33+00:00, 3, 14, LOSE, r
32, 7, 240, 2021-02-04T11:38:37+00:00, 10, 17, LOSE, r
32, 8, 240, 2021-02-04T11:43:41+00:00, 3, 3, LOSE, r
33, 1, 240, 2021-02-04T11:49:04+00:00, 5, 1, WIN, r
33, 2, 240, 2021-02-04T11:54:09+00:00, 2, 12, LOSE, r
33, 3, 240, 2021-02-04T11:59:16+00:00, 6, 12, LOSE, r
33, 4, 240, 2021-02-04T12:04:20+00:00, 3, 13, LOSE, r
33, 5, 240, 2021-02-04T12:09:26+00:00, 1, 12, LOSE, r
33, 6, 240, 2021-02-04T12:14:33+00:00, 12, 17, LOSE, r
33, 7, 240, 2021-02-04T12:19:40+00:00, 3, 15, LOSE, r
33, 8, 240, 2021-02-04T12:24:44+00:00, 3, 4, LOSE, r
34, 1, 240, 2021-02-04T12:30:01+00:00, 2, 1, WIN, r
34, 2, 240, 2021-02-04T12:35:08+00:00, 2, 12, LOSE, r
34, 3, 240, 2021-02-04T12:40:14+00:00, 6, 14, LOSE, r
34, 4, 240, 2021-02-04T12:45:18+00:00, 3, 14, LOSE, r
34, 5, 240, 2021-02-04T12:50:25+00:00, 1, 12, LOSE, r
34, 6, 240, 2021-02-04T12:55:32+00:00, 13, 3, WIN, r
34, 7, 240, 2021-02-04T13:00:38+00:00, 16, 18, LOSE, r
34, 8, 240, 2021-02-04T13:05:43+00:00, 3, 0, WIN, r
35, 1, 240, 2021-02-04T13:11:03+00:00, 8, 1, WIN, r
35, 2, 240, 2021-02-04T13:16:10+00:00, 7, 7, LOSE, r
35, 3, 240, 2021-02-04T13:21:16+00:00, 1, 12, LOSE, r
35, 4, 240, 2021-02-04T13:26:23+00:00, 2, 14, LOSE, r
35, 5, 240, 2021-02-04T13:31:27+00:00, 9, 19, LOSE, r
35, 6, 240, 2021-02-04T13:36:31+00:00, 1, 11, LOSE, r
35, 7, 240, 2021-02-04T13:41:37+00:00, 2, 12, LOSE, r
35, 8, 240, 2021-02-04T13:46:44+00:00, 3, 3, LOSE, r
36, 1, 240, 2021-02-04T13:52:04+00:00, 3, 1, WIN, r
36, 2, 240, 2021-02-04T13:57:13+00:00, 0, 10, LOSE, r
36, 3, 240, 2021-02-04T14:02:19+00:00, 4, 14, LOSE, r
36, 4, 240, 2021-02-04T14:07:25+00:00, 4, 15, LOSE, r
36, 5, 240, 2021-02-04T14:12:33+00:00, 2, 14, LOSE, r
36, 6, 240, 2021-02-04T14:17:39+00:00, 2, 12, LOSE, r
36, 7, 240, 2021-02-04T14:22:48+00:00, 1, 15, LOSE, r
36, 8, 240, 2021-02-04T14:27:55+00:00, 3, 0, WIN, r
37, 1, 240, 2021-02-04T14:33:15+00:00, 3, 1, WIN, r
37, 2, 240, 2021-02-04T14:38:21+00:00, 10, 13, LOSE, r
37, 3, 240, 2021-02-04T14:43:28+00:00, 8, 12, LOSE, r
37, 4, 240, 2021-02-04T14:48:33+00:00, 10, 20, LOSE, r
37, 5, 240, 2021-02-04T14:53:40+00:00, 0, 10, LOSE, r
37, 6, 240, 2021-02-04T14:58:47+00:00, 1, 11, LOSE, r
37, 7, 240, 2021-02-04T15:03:53+00:00, 10, 20, LOSE, r
37, 8, 240, 2021-02-04T15:09:00+00:00, 3, 0, WIN, r
38, 1, 240, 2021-02-04T15:14:23+00:00, 2, 1, WIN, r
38, 2, 240, 2021-02-04T15:19:30+00:00, 12, 2, WIN, r
38, 3, 240, 2021-02-04T15:24:35+00:00, 2, 12, LOSE, r
38, 4, 240, 2021-02-04T15:29:42+00:00, 2, 15, LOSE, r
38, 5, 240, 2021-02-04T15:34:49+00:00, 11, 23, LOSE, r
38, 6, 240, 2021-02-04T15:39:55+00:00, 1, 13, LOSE, r
38, 7, 240, 2021-02-04T15:45:04+00:00, 1, 11, LOSE, r
38, 8, 240, 2021-02-04T15:50:12+00:00, 5, 11, LOSE, r
39, 1, 240, 2021-02-04T15:55:36+00:00, 6, 9, LOSE, r
39, 2, 240, 2021-02-04T16:00:42+00:00, 11, 12, LOSE, r
39, 3, 240, 2021-02-04T16:05:48+00:00, 2, 13, LOSE, r
39, 4, 240, 2021-02-04T16:10:55+00:00, 6, 16, LOSE, r
39, 5, 240, 2021-02-04T16:15:59+00:00, 15, 3, WIN, r
39, 6, 240, 2021-02-04T16:21:03+00:00, 13, 13, LOSE, r
39, 7, 240, 2021-02-04T16:26:10+00:00, 1, 11, LOSE, r
39, 8, 240, 2021-02-04T16:31:17+00:00, 3, 0, WIN, r
40, 1, 240, 2021-02-04T16:36:39+00:00, 3, 1, WIN, r
40, 2, 240, 2021-02-04T16:41:47+00:00, 13, 13, LOSE, r
40, 3, 240, 2021-02-04T16:46:54+00:00, 5, 12, LOSE, r
40, 4, 240, 2021-02-04T16:52:02+00:00, 5, 17, LOSE, r
40, 5, 240, 2021-02-04T16:57:10+00:00, 8, 18, LOSE, r
40, 6, 240, 2021-02-04T17:02:16+00:00, 15, 16, LOSE, r
40, 7, 240, 2021-02-04T17:07:23+00:00, 1, 11, LOSE, r
40, 8, 240, 2021-02-04T17:12:28+00:00, 12, 11, WIN, r
41, 1, 240, 2021-02-04T17:17:48+00:00, 3, 1, WIN, r
41, 2, 240, 2021-02-04T17:22:56+00:00, 12, 10, WIN, r
41, 3, 240, 2021-02-04T17:28:03+00:00, 1, 12, LOSE, r
41, 4, 240, 2021-02-04T17:33:10+00:00, 2, 13, LOSE, r
41, 5, 240, 2021-02-04T17:38:17+00:00, 8, 18, LOSE, r
41, 6, 240, 2021-02-04T17:43:23+00:00, 7, 18, LOSE, r
41, 7, 240, 2021-02-04T17:48:27+00:00, 3, 13, LOSE, r
41, 8, 240, 2021-02-04T17:53:32+00:00, 3, 14, LOSE, r
42, 1, 240, 2021-02-04T17:58:49+00:00, 6, 1, WIN, r
42, 2, 240, 2021-02-04T18:03:55+00:00, 10, 13, LOSE, r
42, 3, 240, 2021-02-04T18:08:59+00:00, 2, 12, LOSE, r
42, 4, 240, 2021-02-04T18:14:03+00:00, 3, 17, LOSE, r
42, 5, 240, 2021-02-04T18:19:10+00:00, 7, 17, LOSE, r
42, 6, 240, 2021-02-04T18:24:14+00:00, 14, 20, LOSE, r
42, 7, 240, 2021-02-04T18:29:18+00:00, 2, 12, LOSE, r
42, 8, 240, 2021-02-04T18:34:22+00:00, 5, 12, LOSE, r
43, 1, 240, 2021-02-04T18:39:43+00:00, 5, 1, WIN, r
43, 2, 240, 2021-02-04T18:44:49+00:00, 6, 4, WIN, r
43, 3, 240, 2021-02-04T18:49:55+00:00, 2, 13, LOSE, r
43, 4, 240, 2021-02-04T18:55:03+00:00, 8, 18, LOSE, r
43, 5, 240, 2021-02-04T19:00:09+00:00, 0, 14, LOSE, r
43, 6, 240, 2021-02-04T19:05:16+00:00, 1, 14, LOSE, r
43, 7, 240, 2021-02-04T19:10:23+00:00, 3, 13, LOSE, r
43, 8, 240, 2021-02-04T19:15:30+00:00, 3, 0, WIN, r
44, 1, 240, 2021-02-04T19:20:50+00:00, 3, 9, LOSE, r
44, 2, 240, 2021-02-04T19:25:54+00:00, 9, 12, LOSE, r
44, 3, 240, 2021-02-04T19:31:01+00:00, 5, 15, LOSE, r
44, 4, 240, 2021-02-04T19:36:07+00:00, 5, 16, LOSE, r
44, 5, 240, 2021-02-04T19:41:14+00:00, 1, 11, LOSE, r
44, 6, 240, 2021-02-04T19:46:21+00:00, 2, 13, LOSE, r
