iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result
30, 2, 225, 2020-07-31T17:18:35+00:00, 9, 2, WIN
30, 3, 225, 2020-07-31T17:23:22+00:00, 9, 2, WIN
31, 1, 225, 2020-07-31T17:28:10+00:00, 12, 10, WIN
31, 2, 225, 2020-07-31T17:32:58+00:00, 13, 1, WIN
31, 3, 225, 2020-07-31T17:37:45+00:00, 8, 14, LOSE
32, 1, 225, 2020-07-31T17:42:33+00:00, 15, 5, WIN
32, 2, 225, 2020-07-31T17:47:21+00:00, 9, 2, WIN
32, 3, 225, 2020-07-31T17:52:08+00:00, 9, 10, LOSE
33, 1, 225, 2020-07-31T17:56:56+00:00, 12, 10, WIN
33, 2, 225, 2020-07-31T18:01:43+00:00, 9, 2, WIN
33, 3, 225, 2020-07-31T18:06:31+00:00, 10, 0, WIN
34, 1, 225, 2020-07-31T18:11:19+00:00, 13, 3, WIN
34, 2, 225, 2020-07-31T18:16:06+00:00, 9, 2, WIN
34, 3, 225, 2020-07-31T18:20:54+00:00, 17, 12, WIN
35, 1, 225, 2020-07-31T18:25:42+00:00, 17, 7, WIN
35, 2, 225, 2020-07-31T18:30:30+00:00, 12, 1, WIN
35, 3, 225, 2020-07-31T18:35:17+00:00, 11, 10, WIN
36, 1, 225, 2020-07-31T18:40:05+00:00, 20, 13, WIN
36, 2, 225, 2020-07-31T18:44:53+00:00, 9, 2, WIN
36, 3, 225, 2020-07-31T18:49:40+00:00, 9, 13, LOSE
37, 1, 225, 2020-07-31T18:54:29+00:00, 9, 10, LOSE
37, 2, 225, 2020-07-31T18:59:16+00:00, 12, 2, WIN
37, 3, 225, 2020-07-31T19:04:04+00:00, 10, 0, WIN
38, 1, 225, 2020-07-31T19:08:52+00:00, 13, 9, WIN
38, 2, 225, 2020-07-31T19:13:40+00:00, 9, 2, WIN
38, 3, 225, 2020-07-31T19:18:27+00:00, 11, 14, LOSE
39, 1, 225, 2020-07-31T19:23:15+00:00, 12, 10, WIN
39, 2, 225, 2020-07-31T19:28:03+00:00, 9, 2, WIN
39, 3, 225, 2020-07-31T19:32:51+00:00, 9, 15, LOSE
40, 1, 225, 2020-07-31T19:37:38+00:00, 13, 12, WIN
40, 2, 225, 2020-07-31T19:42:26+00:00, 9, 2, WIN
40, 3, 225, 2020-07-31T19:47:13+00:00, 9, 13, LOSE
41, 1, 225, 2020-07-31T19:52:01+00:00, 10, 0, WIN
41, 2, 225, 2020-07-31T19:56:49+00:00, 9, 2, WIN
41, 3, 225, 2020-07-31T20:01:36+00:00, 13, 9, WIN
42, 1, 225, 2020-07-31T20:06:24+00:00, 9, 5, WIN
42, 2, 225, 2020-07-31T20:11:11+00:00, 9, 2, WIN
42, 3, 225, 2020-07-31T20:15:59+00:00, 10, 0, WIN
43, 1, 225, 2020-07-31T20:20:47+00:00, 12, 13, LOSE
43, 2, 225, 2020-07-31T20:25:35+00:00, 9, 2, WIN
43, 3, 225, 2020-07-31T20:30:23+00:00, 10, 0, WIN
44, 1, 225, 2020-07-31T20:35:11+00:00, 10, 0, WIN
44, 2, 225, 2020-07-31T20:39:59+00:00, 8, 2, WIN
44, 3, 225, 2020-07-31T20:44:47+00:00, 8, 14, LOSE
45, 1, 225, 2020-07-31T20:49:34+00:00, 12, 10, WIN
45, 2, 225, 2020-07-31T20:54:22+00:00, 2, 12, LOSE
45, 3, 225, 2020-07-31T20:59:10+00:00, 2, 12, LOSE
46, 1, 225, 2020-07-31T21:03:58+00:00, 12, 13, LOSE
46, 2, 225, 2020-07-31T21:08:45+00:00, 9, 2, WIN
46, 3, 225, 2020-07-31T21:13:33+00:00, 10, 0, WIN
47, 1, 225, 2020-07-31T21:18:20+00:00, 12, 13, LOSE
47, 2, 225, 2020-07-31T21:23:08+00:00, 9, 2, WIN
47, 3, 225, 2020-07-31T21:27:56+00:00, 10, 0, WIN
48, 1, 225, 2020-07-31T21:32:45+00:00, 15, 7, WIN
48, 2, 225, 2020-07-31T21:37:33+00:00, 10, 1, WIN
48, 3, 225, 2020-07-31T21:42:22+00:00, 14, 5, WIN
49, 1, 225, 2020-07-31T21:47:10+00:00, 9, 6, WIN
49, 2, 225, 2020-07-31T21:51:59+00:00, 10, 1, WIN
49, 3, 225, 2020-07-31T21:56:47+00:00, 12, 2, WIN
50, 1, 225, 2020-07-31T22:01:35+00:00, 17, 10, WIN
50, 2, 225, 2020-07-31T22:06:22+00:00, 9, 2, WIN
50, 3, 225, 2020-07-31T22:11:10+00:00, 12, 13, LOSE
51, 1, 225, 2020-07-31T22:15:58+00:00, 16, 12, WIN
51, 2, 225, 2020-07-31T22:20:46+00:00, 9, 2, WIN
51, 3, 225, 2020-07-31T22:25:34+00:00, 10, 0, WIN
52, 1, 225, 2020-07-31T22:30:22+00:00, 14, 4, WIN
52, 2, 225, 2020-07-31T22:35:09+00:00, 9, 2, WIN
52, 3, 225, 2020-07-31T22:39:57+00:00, 2, 13, LOSE
53, 1, 225, 2020-07-31T22:44:44+00:00, 12, 13, LOSE
53, 2, 225, 2020-07-31T22:49:32+00:00, 9, 2, WIN
53, 3, 225, 2020-07-31T22:54:20+00:00, 9, 12, LOSE
54, 1, 225, 2020-07-31T22:59:07+00:00, 10, 4, WIN
54, 2, 225, 2020-07-31T23:03:55+00:00, 9, 2, WIN
54, 3, 225, 2020-07-31T23:08:43+00:00, 7, 14, LOSE
55, 1, 225, 2020-07-31T23:13:31+00:00, 9, 10, LOSE
55, 2, 225, 2020-07-31T23:18:18+00:00, 9, 2, WIN
55, 3, 225, 2020-07-31T23:23:06+00:00, 13, 1, WIN
56, 1, 225, 2020-07-31T23:27:54+00:00, 19, 13, WIN
56, 2, 225, 2020-07-31T23:32:42+00:00, 9, 2, WIN
56, 3, 225, 2020-07-31T23:37:29+00:00, 12, 7, WIN
57, 1, 225, 2020-07-31T23:42:17+00:00, 12, 12, LOSE
57, 2, 225, 2020-07-31T23:47:05+00:00, 9, 2, WIN
57, 3, 225, 2020-07-31T23:51:52+00:00, 10, 12, LOSE
58, 1, 225, 2020-07-31T23:56:40+00:00, 17, 4, WIN
58, 2, 225, 2020-08-01T00:01:28+00:00, 10, 1, WIN
58, 3, 225, 2020-08-01T00:06:16+00:00, 11, 13, LOSE
59, 1, 225, 2020-08-01T00:11:03+00:00, 17, 4, WIN
59, 2, 225, 2020-08-01T00:15:51+00:00, 9, 2, WIN
59, 3, 225, 2020-08-01T00:20:39+00:00, 9, 13, LOSE
60, 1, 225, 2020-08-01T00:25:26+00:00, 12, 10, WIN
60, 2, 225, 2020-08-01T00:30:14+00:00, 9, 2, WIN
60, 3, 225, 2020-08-01T00:35:01+00:00, 11, 0, WIN
61, 1, 225, 2020-08-01T00:39:49+00:00, 17, 10, WIN
61, 2, 225, 2020-08-01T00:44:37+00:00, 9, 2, WIN
61, 3, 225, 2020-08-01T00:49:24+00:00, 8, 14, LOSE
62, 1, 225, 2020-08-01T00:54:12+00:00, 12, 5, WIN
62, 2, 225, 2020-08-01T00:59:00+00:00, 9, 2, WIN
62, 3, 225, 2020-08-01T01:03:48+00:00, 8, 13, LOSE
63, 1, 225, 2020-08-01T01:08:35+00:00, 17, 10, WIN
63, 2, 225, 2020-08-01T01:13:23+00:00, 9, 2, WIN
63, 3, 225, 2020-08-01T01:18:11+00:00, 10, 0, WIN
64, 1, 225, 2020-08-01T01:22:58+00:00, 12, 13, LOSE
64, 2, 225, 2020-08-01T01:27:46+00:00, 9, 2, WIN
64, 3, 225, 2020-08-01T01:32:33+00:00, 16, 3, WIN
65, 1, 225, 2020-08-01T01:37:21+00:00, 13, 12, WIN
65, 2, 225, 2020-08-01T01:42:09+00:00, 10, 1, WIN
65, 3, 225, 2020-08-01T01:46:56+00:00, 9, 13, LOSE
66, 1, 225, 2020-08-01T01:51:44+00:00, 16, 7, WIN
66, 2, 225, 2020-08-01T01:56:32+00:00, 9, 2, WIN
66, 3, 225, 2020-08-01T02:01:20+00:00, 13, 1, WIN
67, 1, 225, 2020-08-01T02:06:07+00:00, 14, 4, WIN
67, 2, 225, 2020-08-01T02:10:55+00:00, 9, 2, WIN
67, 3, 225, 2020-08-01T02:15:43+00:00, 9, 10, LOSE
68, 1, 225, 2020-08-01T02:20:31+00:00, 17, 3, WIN
68, 2, 225, 2020-08-01T02:25:19+00:00, 9, 9, LOSE
68, 3, 225, 2020-08-01T02:30:06+00:00, 13, 1, WIN
69, 1, 225, 2020-08-01T02:34:54+00:00, 16, 10, WIN
69, 2, 225, 2020-08-01T02:39:42+00:00, 9, 10, LOSE
69, 3, 225, 2020-08-01T02:44:30+00:00, 10, 0, WIN
70, 1, 225, 2020-08-01T02:49:18+00:00, 12, 13, LOSE
70, 2, 225, 2020-08-01T02:54:06+00:00, 9, 1, WIN
70, 3, 225, 2020-08-01T02:58:53+00:00, 13, 1, WIN
71, 1, 225, 2020-08-01T03:03:41+00:00, 17, 10, WIN
71, 2, 225, 2020-08-01T03:08:29+00:00, 9, 2, WIN
71, 3, 225, 2020-08-01T03:13:16+00:00, 8, 14, LOSE
72, 1, 225, 2020-08-01T03:18:04+00:00, 15, 13, WIN
72, 2, 225, 2020-08-01T03:22:52+00:00, 9, 2, WIN
72, 3, 225, 2020-08-01T03:27:39+00:00, 9, 2, WIN
73, 1, 225, 2020-08-01T03:32:27+00:00, 16, 4, WIN
73, 2, 225, 2020-08-01T03:37:15+00:00, 9, 2, WIN
73, 3, 225, 2020-08-01T03:42:03+00:00, 12, 2, WIN
74, 1, 225, 2020-08-01T03:46:51+00:00, 16, 12, WIN
74, 2, 225, 2020-08-01T03:51:38+00:00, 9, 2, WIN
74, 3, 225, 2020-08-01T03:56:26+00:00, 10, 1, WIN
75, 1, 225, 2020-08-01T04:01:14+00:00, 15, 13, WIN
75, 2, 225, 2020-08-01T04:06:01+00:00, 10, 1, WIN
75, 3, 225, 2020-08-01T04:10:49+00:00, 8, 13, LOSE
76, 1, 225, 2020-08-01T04:15:37+00:00, 17, 4, WIN
76, 2, 225, 2020-08-01T04:20:24+00:00, 14, 2, WIN
76, 3, 225, 2020-08-01T04:25:12+00:00, 13, 8, WIN
77, 1, 225, 2020-08-01T04:30:00+00:00, 14, 4, WIN
77, 2, 225, 2020-08-01T04:34:48+00:00, 10, 1, WIN
77, 3, 225, 2020-08-01T04:39:36+00:00, 4, 14, LOSE
78, 1, 225, 2020-08-01T04:44:24+00:00, 13, 3, WIN
78, 2, 225, 2020-08-01T04:49:11+00:00, 10, 1, WIN
78, 3, 225, 2020-08-01T04:54:00+00:00, 10, 12, LOSE
79, 1, 225, 2020-08-01T04:58:47+00:00, 16, 12, WIN
79, 2, 225, 2020-08-01T05:03:35+00:00, 9, 2, WIN
79, 3, 225, 2020-08-01T05:08:23+00:00, 17, 7, WIN
80, 1, 225, 2020-08-01T05:13:11+00:00, 12, 13, LOSE
80, 2, 225, 2020-08-01T05:17:59+00:00, 8, 2, WIN
80, 3, 225, 2020-08-01T05:22:46+00:00, 12, 0, WIN
81, 1, 225, 2020-08-01T05:27:34+00:00, 17, 7, WIN
81, 2, 225, 2020-08-01T05:32:22+00:00, 9, 2, WIN
81, 3, 225, 2020-08-01T05:37:10+00:00, 13, 15, LOSE
82, 1, 225, 2020-08-01T05:41:58+00:00, 13, 5, WIN
82, 2, 225, 2020-08-01T05:46:46+00:00, 9, 2, WIN
82, 3, 225, 2020-08-01T05:51:33+00:00, 2, 12, LOSE
83, 1, 225, 2020-08-01T05:56:21+00:00, 16, 10, WIN
83, 2, 225, 2020-08-01T06:01:09+00:00, 9, 2, WIN
83, 3, 225, 2020-08-01T06:05:57+00:00, 9, 10, LOSE
84, 1, 225, 2020-08-01T06:10:45+00:00, 10, 0, WIN
84, 2, 225, 2020-08-01T06:15:33+00:00, 9, 2, WIN
84, 3, 225, 2020-08-01T06:20:21+00:00, 9, 13, LOSE
85, 1, 225, 2020-08-01T06:25:08+00:00, 16, 4, WIN
85, 2, 225, 2020-08-01T06:29:56+00:00, 10, 1, WIN
85, 3, 225, 2020-08-01T06:34:44+00:00, 7, 13, LOSE
86, 1, 225, 2020-08-01T06:39:32+00:00, 12, 13, LOSE
86, 2, 225, 2020-08-01T06:44:20+00:00, 9, 2, WIN
86, 3, 225, 2020-08-01T06:49:08+00:00, 4, 14, LOSE
87, 1, 225, 2020-08-01T06:53:56+00:00, 10, 9, WIN
87, 2, 225, 2020-08-01T06:58:43+00:00, 9, 2, WIN
87, 3, 225, 2020-08-01T07:03:31+00:00, 8, 10, LOSE
88, 1, 225, 2020-08-01T07:08:19+00:00, 17, 5, WIN
88, 2, 225, 2020-08-01T07:13:07+00:00, 13, 1, WIN
88, 3, 225, 2020-08-01T07:17:54+00:00, 4, 14, LOSE
89, 1, 225, 2020-08-01T07:22:43+00:00, 13, 1, WIN
89, 2, 225, 2020-08-01T07:27:30+00:00, 13, 2, WIN
89, 3, 225, 2020-08-01T07:32:18+00:00, 8, 2, WIN
90, 1, 225, 2020-08-01T07:37:06+00:00, 17, 4, WIN
90, 2, 225, 2020-08-01T07:41:54+00:00, 13, 1, WIN
90, 3, 225, 2020-08-01T07:46:41+00:00, 10, 0, WIN
91, 1, 225, 2020-08-01T07:51:29+00:00, 13, 5, WIN
91, 2, 225, 2020-08-01T07:56:17+00:00, 9, 2, WIN
91, 3, 225, 2020-08-01T08:01:05+00:00, 10, 0, WIN
92, 1, 225, 2020-08-01T08:05:53+00:00, 10, 0, WIN
92, 2, 225, 2020-08-01T08:10:41+00:00, 9, 2, WIN
92, 3, 225, 2020-08-01T08:15:29+00:00, 10, 0, WIN
93, 1, 225, 2020-08-01T08:20:17+00:00, 12, 10, WIN
93, 2, 225, 2020-08-01T08:25:05+00:00, 8, 2, WIN
93, 3, 225, 2020-08-01T08:29:53+00:00, 13, 1, WIN
94, 1, 225, 2020-08-01T08:34:40+00:00, 13, 3, WIN
94, 2, 225, 2020-08-01T08:39:28+00:00, 9, 2, WIN
94, 3, 225, 2020-08-01T08:44:15+00:00, 11, 11, LOSE
95, 1, 225, 2020-08-01T08:49:03+00:00, 17, 10, WIN
95, 2, 225, 2020-08-01T08:53:51+00:00, 9, 2, WIN
95, 3, 225, 2020-08-01T08:58:40+00:00, 12, 13, LOSE
96, 1, 225, 2020-08-01T09:03:30+00:00, 10, 0, WIN
96, 2, 225, 2020-08-01T09:08:18+00:00, 12, 2, WIN
96, 3, 225, 2020-08-01T09:13:07+00:00, 10, 0, WIN
97, 1, 225, 2020-08-01T09:17:56+00:00, 19, 7, WIN
97, 2, 225, 2020-08-01T09:22:44+00:00, 10, 6, WIN
97, 3, 225, 2020-08-01T09:27:32+00:00, 13, 4, WIN
98, 1, 225, 2020-08-01T09:32:20+00:00, 8, 5, WIN
98, 2, 225, 2020-08-01T09:37:08+00:00, 10, 1, WIN
98, 3, 225, 2020-08-01T09:41:55+00:00, 10, 0, WIN
99, 1, 225, 2020-08-01T09:46:43+00:00, 12, 13, LOSE
99, 2, 225, 2020-08-01T09:51:31+00:00, 13, 1, WIN
99, 3, 225, 2020-08-01T09:56:19+00:00, 13, 1, WIN
100, 1, 225, 2020-08-01T10:01:06+00:00, 16, 4, WIN
100, 2, 225, 2020-08-01T10:05:54+00:00, 10, 1, WIN
100, 3, 225, 2020-08-01T10:10:42+00:00, 10, 0, WIN
101, 1, 225, 2020-08-01T10:15:30+00:00, 14, 13, WIN
101, 2, 225, 2020-08-01T10:20:17+00:00, 9, 2, WIN
101, 3, 225, 2020-08-01T10:25:06+00:00, 10, 0, WIN
102, 1, 225, 2020-08-01T10:29:53+00:00, 22, 12, WIN
102, 2, 225, 2020-08-01T10:34:41+00:00, 9, 2, WIN
102, 3, 225, 2020-08-01T10:39:29+00:00, 10, 0, WIN
103, 1, 225, 2020-08-01T10:44:17+00:00, 16, 5, WIN
103, 2, 225, 2020-08-01T10:49:04+00:00, 9, 2, WIN
103, 3, 225, 2020-08-01T10:53:52+00:00, 8, 2, WIN
104, 1, 225, 2020-08-01T10:58:40+00:00, 12, 10, WIN
104, 2, 225, 2020-08-01T11:03:28+00:00, 9, 2, WIN
104, 3, 225, 2020-08-01T11:08:16+00:00, 13, 1, WIN
105, 1, 225, 2020-08-01T11:13:03+00:00, 15, 8, WIN
105, 2, 225, 2020-08-01T11:17:51+00:00, 9, 2, WIN
105, 3, 225, 2020-08-01T11:22:40+00:00, 10, 0, WIN
106, 1, 225, 2020-08-01T11:27:27+00:00, 17, 4, WIN
106, 2, 225, 2020-08-01T11:32:15+00:00, 9, 2, WIN
106, 3, 225, 2020-08-01T11:37:03+00:00, 11, 1, WIN
107, 1, 225, 2020-08-01T11:41:50+00:00, 8, 7, WIN
107, 2, 225, 2020-08-01T11:46:38+00:00, 9, 2, WIN
107, 3, 225, 2020-08-01T11:51:26+00:00, 11, 14, LOSE
108, 1, 225, 2020-08-01T11:56:14+00:00, 11, 1, WIN
108, 2, 225, 2020-08-01T12:01:03+00:00, 8, 12, LOSE
108, 3, 225, 2020-08-01T12:05:50+00:00, 9, 12, LOSE
109, 1, 225, 2020-08-01T12:10:38+00:00, 10, 0, WIN
109, 2, 225, 2020-08-01T12:15:26+00:00, 9, 2, WIN
109, 3, 225, 2020-08-01T12:20:14+00:00, 15, 12, WIN
110, 1, 225, 2020-08-01T12:25:01+00:00, 16, 4, WIN
110, 2, 225, 2020-08-01T12:29:49+00:00, 9, 2, WIN
110, 3, 225, 2020-08-01T12:34:37+00:00, 9, 12, LOSE
111, 1, 225, 2020-08-01T12:39:25+00:00, 9, 10, LOSE
111, 2, 225, 2020-08-01T12:44:12+00:00, 9, 2, WIN
111, 3, 225, 2020-08-01T12:49:00+00:00, 13, 12, WIN
112, 1, 225, 2020-08-01T12:53:48+00:00, 9, 10, LOSE
112, 2, 225, 2020-08-01T12:58:36+00:00, 9, 2, WIN
112, 3, 225, 2020-08-01T13:03:24+00:00, 13, 1, WIN
113, 1, 225, 2020-08-01T13:08:12+00:00, 9, 10, LOSE
113, 2, 225, 2020-08-01T13:12:59+00:00, 14, 2, WIN
113, 3, 225, 2020-08-01T13:17:47+00:00, 8, 14, LOSE
114, 1, 225, 2020-08-01T13:22:36+00:00, 16, 10, WIN
114, 2, 225, 2020-08-01T13:27:24+00:00, 13, 1, WIN
114, 3, 225, 2020-08-01T13:32:12+00:00, 11, 14, LOSE
115, 1, 225, 2020-08-01T13:37:00+00:00, 10, 0, WIN
115, 2, 225, 2020-08-01T13:41:47+00:00, 9, 2, WIN
115, 3, 225, 2020-08-01T13:46:35+00:00, 9, 7, WIN
116, 1, 225, 2020-08-01T13:51:23+00:00, 17, 5, WIN
116, 2, 225, 2020-08-01T13:56:11+00:00, 9, 2, WIN
116, 3, 225, 2020-08-01T14:00:58+00:00, 10, 0, WIN
117, 1, 225, 2020-08-01T14:05:46+00:00, 9, 10, LOSE
117, 2, 225, 2020-08-01T14:10:34+00:00, 13, 1, WIN
117, 3, 225, 2020-08-01T14:15:22+00:00, 10, 0, WIN
118, 1, 225, 2020-08-01T14:20:10+00:00, 13, 3, WIN
118, 2, 225, 2020-08-01T14:24:58+00:00, 10, 1, WIN
118, 3, 225, 2020-08-01T14:29:46+00:00, 12, 1, WIN
119, 1, 225, 2020-08-01T14:34:34+00:00, 12, 5, WIN
119, 2, 225, 2020-08-01T14:39:23+00:00, 13, 4, WIN
119, 3, 225, 2020-08-01T14:44:10+00:00, 10, 0, WIN
120, 1, 225, 2020-08-01T14:48:58+00:00, 13, 7, WIN
120, 2, 225, 2020-08-01T14:53:46+00:00, 9, 2, WIN
120, 3, 225, 2020-08-01T14:58:34+00:00, 10, 0, WIN
121, 1, 225, 2020-08-01T15:03:22+00:00, 14, 5, WIN
121, 2, 225, 2020-08-01T15:08:09+00:00, 10, 1, WIN
121, 3, 225, 2020-08-01T15:12:57+00:00, 12, 12, LOSE
122, 1, 225, 2020-08-01T15:17:45+00:00, 12, 5, WIN
122, 2, 225, 2020-08-01T15:22:33+00:00, 9, 2, WIN
122, 3, 225, 2020-08-01T15:27:21+00:00, 11, 13, LOSE
123, 1, 225, 2020-08-01T15:32:09+00:00, 12, 10, WIN
123, 2, 225, 2020-08-01T15:36:57+00:00, 13, 1, WIN
123, 3, 225, 2020-08-01T15:41:45+00:00, 11, 13, LOSE
124, 1, 225, 2020-08-01T15:46:33+00:00, 14, 13, WIN
124, 2, 225, 2020-08-01T15:51:21+00:00, 13, 2, WIN
124, 3, 225, 2020-08-01T15:56:08+00:00, 12, 4, WIN
125, 1, 225, 2020-08-01T16:00:56+00:00, 14, 4, WIN
125, 2, 225, 2020-08-01T16:05:44+00:00, 9, 2, WIN
125, 3, 225, 2020-08-01T16:10:32+00:00, 12, 1, WIN
126, 1, 225, 2020-08-01T16:15:20+00:00, 10, 0, WIN
126, 2, 225, 2020-08-01T16:20:07+00:00, 10, 1, WIN
126, 3, 225, 2020-08-01T16:24:56+00:00, 9, 15, LOSE
127, 1, 225, 2020-08-01T16:29:43+00:00, 12, 13, LOSE
127, 2, 225, 2020-08-01T16:34:31+00:00, 9, 10, LOSE
127, 3, 225, 2020-08-01T16:39:20+00:00, 8, 12, LOSE
