iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
#--> latest commit:7f4bc78dbb57deeb32642ea4feb13b202c091e76 20220204051617 in burger_war_dev
0, 1, 190, 2022-02-04T05:21:30+09:00, 15, 13, WIN, r
0, 2, 190, 2022-02-04T05:25:44+09:00, 5, 1, WIN, r
0, 3, 190, 2022-02-04T05:29:58+09:00, 6, 1, WIN, r
0, 4, 190, 2022-02-04T05:34:12+09:00, 2, 14, LOSE, r
0, 5, 190, 2022-02-04T05:38:26+09:00, 1, 11, LOSE, r
0, 6, 190, 2022-02-04T05:42:41+09:00, 9, 12, LOSE, r
0, 7, 190, 2022-02-04T05:46:55+09:00, 3, 9, LOSE, r
0, 8, 190, 2022-02-04T05:51:09+09:00, 1, 12, LOSE, r
0, 9, 190, 2022-02-04T05:55:23+09:00, 3, 13, LOSE, r
0, 10, 190, 2022-02-04T05:59:38+09:00, 3, 6, LOSE, r
0, 11, 190, 2022-02-04T06:03:52+09:00, 15, 3, WIN, r
0, 12, 190, 2022-02-04T06:08:06+09:00, 2, 12, LOSE, r
