iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
#--> latest commit:bb648f5bb745b97df8c9caecefcb009a73c56370 20220204042236 in burger_war_dev
0, 1, 190, 2022-02-04T04:27:50+09:00, 12, 1, WIN, r
0, 2, 190, 2022-02-04T04:32:04+09:00, 7, 1, WIN, r
0, 3, 190, 2022-02-04T04:36:18+09:00, 7, 12, LOSE, r
0, 4, 190, 2022-02-04T04:40:32+09:00, 3, 8, LOSE, r
0, 5, 190, 2022-02-04T04:44:32+09:00, 1, 11, LOSE, r
0, 6, 190, 2022-02-04T04:48:46+09:00, 13, 11, WIN, r
0, 7, 190, 2022-02-04T04:53:00+09:00, 3, 8, LOSE, r
0, 8, 190, 2022-02-04T04:57:14+09:00, 2, 12, LOSE, r
0, 9, 190, 2022-02-04T05:01:28+09:00, 3, 16, LOSE, r
0, 10, 190, 2022-02-04T05:05:42+09:00, 3, 7, LOSE, r
0, 11, 190, 2022-02-04T05:09:56+09:00, 15, 13, WIN, r
0, 12, 190, 2022-02-04T05:14:11+09:00, 1, 11, LOSE, r
