iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
#--> latest commit:6ecd263883a7ecbdcbfd1c45b91fb169e1e8bdd1 20220204032836 in burger_war_dev
3, 9, 190, 2022-02-06T04:55:36+09:00, 8, 9, LOSE, r
3, 10, 190, 2022-02-06T04:59:51+09:00, 8, 4, WIN, r
3, 11, 190, 2022-02-06T05:04:05+09:00, 14, 4, WIN, r
3, 12, 190, 2022-02-06T05:08:20+09:00, 3, 11, LOSE, r
4, 1, 190, 2022-02-06T12:24:13+09:00, 9, 1, WIN, r
4, 2, 190, 2022-02-06T12:28:56+09:00, 0, 0, LOSE, r
4, 3, 190, 2022-02-06T12:32:56+09:00, 14, 4, WIN, r
4, 4, 190, 2022-02-06T12:37:10+09:00, 15, 11, WIN, r
4, 5, 190, 2022-02-06T12:41:24+09:00, 11, 12, LOSE, r
4, 6, 190, 2022-02-06T12:45:38+09:00, 14, 9, WIN, r
4, 7, 190, 2022-02-06T12:49:53+09:00, 14, 3, WIN, r
4, 8, 190, 2022-02-06T12:54:07+09:00, 8, 5, WIN, r
4, 9, 190, 2022-02-06T12:58:22+09:00, 6, 5, WIN, r
4, 10, 190, 2022-02-06T13:02:36+09:00, 10, 2, WIN, r
4, 11, 190, 2022-02-06T13:06:51+09:00, 12, 7, WIN, r
4, 12, 190, 2022-02-06T13:11:05+09:00, 1, 11, LOSE, r
5, 1, 190, 2022-02-06T20:26:26+09:00, 9, 1, WIN, r
5, 2, 190, 2022-02-06T20:30:41+09:00, 11, 1, WIN, r
5, 3, 190, 2022-02-06T20:34:55+09:00, 12, 2, WIN, r
5, 4, 190, 2022-02-06T20:39:10+09:00, 7, 5, WIN, r
5, 5, 190, 2022-02-06T20:43:24+09:00, 8, 12, LOSE, r
5, 6, 190, 2022-02-06T20:47:39+09:00, 14, 9, WIN, r
5, 7, 190, 2022-02-06T20:51:54+09:00, 14, 3, WIN, r
5, 8, 190, 2022-02-06T20:56:09+09:00, 6, 0, WIN, r
5, 9, 190, 2022-02-06T21:00:23+09:00, 7, 8, LOSE, r
5, 10, 190, 2022-02-06T21:04:38+09:00, 11, 1, WIN, r
5, 11, 190, 2022-02-06T21:08:53+09:00, 11, 1, WIN, r
5, 12, 190, 2022-02-06T21:13:08+09:00, 2, 13, LOSE, r
6, 1, 190, 2022-02-07T04:30:32+09:00, 9, 1, WIN, r
6, 2, 190, 2022-02-07T04:34:46+09:00, 11, 1, WIN, r
6, 3, 190, 2022-02-07T04:39:01+09:00, 2, 3, LOSE, r
6, 4, 190, 2022-02-07T04:43:15+09:00, 8, 4, WIN, r
6, 5, 190, 2022-02-07T04:47:29+09:00, 11, 15, LOSE, r
6, 6, 190, 2022-02-07T04:51:44+09:00, 14, 9, WIN, r
6, 7, 190, 2022-02-07T04:55:59+09:00, 10, 8, WIN, r
6, 8, 190, 2022-02-07T05:00:14+09:00, 5, 4, WIN, r
6, 9, 190, 2022-02-07T05:04:29+09:00, 6, 3, WIN, r
6, 10, 190, 2022-02-07T05:08:43+09:00, 12, 7, WIN, r
6, 11, 190, 2022-02-07T05:12:58+09:00, 8, 4, WIN, r
6, 12, 190, 2022-02-07T05:17:13+09:00, 4, 14, LOSE, r
7, 1, 190, 2022-02-07T12:31:18+09:00, 9, 1, WIN, r
7, 2, 190, 2022-02-07T12:35:31+09:00, 11, 1, WIN, r
7, 3, 190, 2022-02-07T12:39:45+09:00, 11, 9, WIN, r
7, 4, 190, 2022-02-07T12:44:00+09:00, 19, 12, WIN, r
7, 5, 190, 2022-02-07T12:48:14+09:00, 11, 12, LOSE, r
7, 6, 190, 2022-02-07T12:52:28+09:00, 12, 11, WIN, r
7, 7, 190, 2022-02-07T12:56:42+09:00, 5, 10, LOSE, r
7, 8, 190, 2022-02-07T13:00:56+09:00, 11, 1, WIN, r
7, 9, 190, 2022-02-07T13:05:10+09:00, 6, 2, WIN, r
7, 10, 190, 2022-02-07T13:09:24+09:00, 14, 7, WIN, r
7, 11, 190, 2022-02-07T13:13:39+09:00, 12, 1, WIN, r
7, 12, 190, 2022-02-07T13:17:53+09:00, 6, 10, LOSE, r
8, 1, 190, 2022-02-07T20:23:12+09:00, 9, 1, WIN, r
8, 2, 190, 2022-02-07T20:27:27+09:00, 11, 1, WIN, r
8, 3, 190, 2022-02-07T20:31:41+09:00, 9, 8, WIN, r
8, 4, 190, 2022-02-07T20:35:55+09:00, 11, 1, WIN, r
8, 5, 190, 2022-02-07T20:40:09+09:00, 2, 13, LOSE, r
8, 6, 190, 2022-02-07T20:44:23+09:00, 16, 6, WIN, r
8, 7, 190, 2022-02-07T20:48:37+09:00, 15, 8, WIN, r
8, 8, 190, 2022-02-07T20:52:51+09:00, 14, 1, WIN, r
8, 9, 190, 2022-02-07T20:57:05+09:00, 9, 6, WIN, r
8, 10, 190, 2022-02-07T21:01:20+09:00, 8, 4, WIN, r
8, 11, 190, 2022-02-07T21:06:03+09:00, 0, 0, LOSE, r
8, 12, 190, 2022-02-07T21:10:03+09:00, 2, 12, LOSE, r
9, 1, 190, 2022-02-08T04:15:16+09:00, 8, 1, WIN, r
9, 2, 190, 2022-02-08T04:19:30+09:00, 11, 1, WIN, r
9, 3, 190, 2022-02-08T04:23:44+09:00, 8, 1, WIN, r
9, 4, 190, 2022-02-08T04:27:58+09:00, 4, 15, LOSE, r
9, 5, 190, 2022-02-08T04:32:12+09:00, 11, 12, LOSE, r
9, 6, 190, 2022-02-08T04:36:26+09:00, 15, 11, WIN, r
9, 7, 190, 2022-02-08T04:40:40+09:00, 9, 6, WIN, r
9, 8, 190, 2022-02-08T04:44:54+09:00, 4, 6, LOSE, r
9, 9, 190, 2022-02-08T04:49:08+09:00, 15, 10, WIN, r
9, 10, 190, 2022-02-08T04:53:22+09:00, 15, 5, WIN, r
9, 11, 190, 2022-02-08T04:57:36+09:00, 13, 0, WIN, r
