iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
#--> latest commit:8b7ff221f6d407b0f024faf1d7fe649f643898aa 20220204070339 in burger_war_dev
0, 1, 190, 2022-02-04T07:08:47+09:00, 7, 1, WIN, r
0, 2, 190, 2022-02-04T07:13:01+09:00, 6, 3, WIN, r
0, 3, 190, 2022-02-04T07:17:15+09:00, 9, 12, LOSE, r
0, 4, 190, 2022-02-04T07:21:29+09:00, 6, 17, LOSE, r
0, 5, 190, 2022-02-04T07:25:43+09:00, 15, 19, LOSE, r
0, 6, 190, 2022-02-04T07:29:57+09:00, 15, 16, LOSE, r
0, 7, 190, 2022-02-04T07:34:11+09:00, 3, 16, LOSE, r
0, 8, 190, 2022-02-04T07:38:26+09:00, 6, 0, WIN, r
0, 9, 190, 2022-02-04T07:42:40+09:00, 4, 17, LOSE, r
0, 10, 190, 2022-02-04T07:46:54+09:00, 8, 14, LOSE, r
0, 11, 190, 2022-02-04T07:51:08+09:00, 3, 14, LOSE, r
0, 12, 190, 2022-02-04T07:55:23+09:00, 9, 17, LOSE, r
