iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
#--> latest commit:9670e529bf871b672660c78c9cc72e285c7bb8fd 20220118112504 in burger_war_dev
0, 1, 190, 2022-01-18T23:30:16+09:00, 4, 1, WIN, r
0, 2, 190, 2022-01-18T23:34:30+09:00, 5, 5, LOSE, r
0, 3, 190, 2022-01-18T23:38:43+09:00, 2, 13, LOSE, r
0, 4, 190, 2022-01-18T23:42:57+09:00, 2, 15, LOSE, r
0, 5, 190, 2022-01-18T23:47:11+09:00, 5, 16, LOSE, r
0, 6, 190, 2022-01-18T23:51:24+09:00, 13, 13, LOSE, r
0, 7, 190, 2022-01-18T23:55:38+09:00, 4, 15, LOSE, r
0, 8, 190, 2022-01-18T23:59:52+09:00, 2, 12, LOSE, r
0, 9, 190, 2022-01-19T00:04:06+09:00, 7, 9, LOSE, r
0, 10, 190, 2022-01-19T00:08:19+09:00, 2, 16, LOSE, r
0, 11, 190, 2022-01-19T00:12:33+09:00, 3, 6, LOSE, r
0, 12, 190, 2022-01-19T00:16:47+09:00, 2, 12, LOSE, r
