iteration, enemy_level, game_time(s), date, my_score, enemy_score, battle_result, my_side
#--> latest commit:9670e529bf871b672660c78c9cc72e285c7bb8fd 20220118112504 in burger_war_dev
6, 9, 190, 2022-01-19T21:00:31+09:00, 12, 16, LOSE, r
6, 10, 190, 2022-01-19T21:04:44+09:00, 1, 11, LOSE, r
6, 11, 190, 2022-01-19T21:08:58+09:00, 2, 13, LOSE, r
6, 12, 190, 2022-01-19T21:13:12+09:00, 3, 13, LOSE, r
7, 1, 190, 2022-01-19T23:57:39+09:00, 8, 11, LOSE, r
7, 2, 190, 2022-01-20T00:01:53+09:00, 3, 7, LOSE, r
7, 3, 190, 2022-01-20T00:06:07+09:00, 6, 7, LOSE, r
7, 4, 190, 2022-01-20T00:10:20+09:00, 7, 8, LOSE, r
7, 5, 190, 2022-01-20T00:14:34+09:00, 12, 14, LOSE, r
7, 6, 190, 2022-01-20T00:18:48+09:00, 12, 18, LOSE, r
7, 7, 190, 2022-01-20T00:23:01+09:00, 2, 12, LOSE, r
7, 8, 190, 2022-01-20T00:27:15+09:00, 3, 11, LOSE, r
7, 9, 190, 2022-01-20T00:31:29+09:00, 10, 11, LOSE, r
7, 10, 190, 2022-01-20T00:35:43+09:00, 4, 8, LOSE, r
7, 11, 190, 2022-01-20T00:39:57+09:00, 11, 8, WIN, r
7, 12, 190, 2022-01-20T00:44:11+09:00, 2, 12, LOSE, r
8, 1, 190, 2022-01-20T03:28:16+09:00, 3, 1, WIN, r
8, 2, 190, 2022-01-20T03:32:30+09:00, 5, 5, LOSE, r
8, 3, 190, 2022-01-20T03:36:44+09:00, 4, 14, LOSE, r
8, 4, 190, 2022-01-20T03:40:57+09:00, 13, 16, LOSE, r
8, 5, 190, 2022-01-20T03:45:11+09:00, 1, 11, LOSE, r
8, 6, 190, 2022-01-20T03:49:25+09:00, 11, 15, LOSE, r
8, 7, 190, 2022-01-20T03:53:38+09:00, 7, 14, LOSE, r
8, 8, 190, 2022-01-20T03:57:52+09:00, 3, 0, WIN, r
8, 9, 190, 2022-01-20T04:02:06+09:00, 2, 13, LOSE, r
8, 10, 190, 2022-01-20T04:06:20+09:00, 13, 16, LOSE, r
8, 11, 190, 2022-01-20T04:10:33+09:00, 14, 8, WIN, r
8, 12, 190, 2022-01-20T04:14:47+09:00, 2, 14, LOSE, r
9, 1, 190, 2022-01-20T06:57:25+09:00, 13, 4, WIN, r
9, 2, 190, 2022-01-20T07:01:40+09:00, 2, 7, LOSE, r
